query-id	corpus-id	score
COMP_5_050	COMP2011_ch8_1	1
COMP_5_051	COMP2011_ch8_9	1
COMP_5_052	COMP2011_ch8_17	1
COMP_5_053	COMP2011_ch8_25	1
COMP_5_054	COMP2011_ch8_33	1
COMP_5_055	COMP2011_ch9_1	1
COMP_5_056	COMP2011_ch9_3	1
COMP_5_057	COMP2011_ch9_6	1
COMP_5_058	COMP2011_ch9_9	1
COMP_5_059	COMP2011_ch9_11	1
COMP_5_060	COMP2011_ch10_1	1
COMP_5_061	COMP2011_ch10_6	1
COMP_5_062	COMP2011_ch10_11	1
COMP_5_063	COMP2011_ch10_16	1
COMP_5_064	COMP2011_ch10_21	1
COMP_5_065	COMP2011_ch11_1	1
COMP_5_066	COMP2011_ch11_6	1
COMP_5_067	COMP2011_ch11_11	1
COMP_5_068	COMP2011_ch11_16	1
COMP_5_069	COMP2011_ch11_21	1
COMP_5_070	COMP2011_ch12_1	1
COMP_5_071	COMP2011_ch12_27	1
COMP_5_072	COMP2011_ch12_54	1
COMP_5_073	COMP2011_ch12_81	1
COMP_5_074	COMP2011_ch12_107	1
COMP_5_075	COMP2011_ch13_1	1
COMP_5_076	COMP2011_ch13_12	1
COMP_5_077	COMP2011_ch13_23	1
COMP_5_078	COMP2011_ch13_33	1
COMP_5_079	COMP2011_ch13_44	1
COMP_5_080	COMP2011_ch14_1	1
COMP_5_081	COMP2011_ch14_5	1
COMP_5_082	COMP2011_ch14_9	1
COMP_5_083	COMP2011_ch14_13	1
COMP_5_084	COMP2011_ch14_17	1
COMP_5_085	COMP2011_ch15_1	1
COMP_5_086	COMP2011_ch15_5	1
COMP_5_087	COMP2011_ch15_9	1
COMP_5_088	COMP2011_ch15_14	1
COMP_5_089	COMP2011_ch15_18	1
COMP_5_090	COMP2011_ch16_1	1
COMP_5_091	COMP2011_ch16_3	1
COMP_5_092	COMP2011_ch16_6	1
COMP_5_093	COMP2011_ch16_9	1
COMP_5_094	COMP2011_ch16_11	1
COMP_5_095	COMP2011_ch17_1	1
COMP_5_096	COMP2011_ch17_6	1
COMP_5_097	COMP2011_ch17_11	1
COMP_5_098	COMP2011_ch17_15	1
COMP_5_099	COMP2011_ch17_20	1
COMP_5_100	COMP2011_ch18_1	1
COMP_5_101	COMP2011_ch18_4	1
COMP_5_102	COMP2011_ch18_7	1
COMP_5_103	COMP2011_ch18_9	1
COMP_5_104	COMP2011_ch18_12	1
COMP_5_105	COMP2012_ch1_1	1
COMP_5_106	COMP2012_ch1_13	1
COMP_5_107	COMP2012_ch1_25	1
COMP_5_108	COMP2012_ch1_36	1
COMP_5_109	COMP2012_ch1_48	1
COMP_5_110	COMP2012_ch2_1	1
COMP_5_111	COMP2012_ch2_17	1
COMP_5_112	COMP2012_ch2_32	1
COMP_5_113	COMP2012_ch2_47	1
COMP_5_114	COMP2012_ch2_63	1
COMP_5_115	COMP2012_ch3_1	1
COMP_5_116	COMP2012_ch3_27	1
COMP_5_117	COMP2012_ch3_54	1
COMP_5_118	COMP2012_ch3_81	1
COMP_5_119	COMP2012_ch3_107	1
COMP_5_120	COMP2012_ch4_1	1
COMP_5_121	COMP2012_ch4_20	1
COMP_5_122	COMP2012_ch4_39	1
COMP_5_123	COMP2012_ch4_58	1
COMP_5_124	COMP2012_ch4_77	1
COMP_5_125	COMP2012_ch5_1	1
COMP_5_126	COMP2012_ch5_5	1
COMP_5_127	COMP2012_ch5_8	1
COMP_5_128	COMP2012_ch5_11	1
COMP_5_129	COMP2012_ch5_15	1
COMP_5_130	COMP2012_ch6_1	1
COMP_5_131	COMP2012_ch6_13	1
COMP_5_132	COMP2012_ch6_24	1
COMP_5_133	COMP2012_ch6_35	1
COMP_5_134	COMP2012_ch6_47	1
COMP_5_135	COMP2012_ch7_1	1
COMP_5_136	COMP2012_ch7_9	1
COMP_5_137	COMP2012_ch7_17	1
COMP_5_138	COMP2012_ch7_25	1
COMP_5_139	COMP2012_ch7_33	1
COMP_5_140	COMP2012_ch8_1	1
COMP_5_141	COMP2012_ch8_9	1
COMP_5_142	COMP2012_ch8_18	1
COMP_5_143	COMP2012_ch8_27	1
COMP_5_144	COMP2012_ch8_35	1
COMP_5_145	COMP2012_ch9_1	1
COMP_5_146	COMP2012_ch9_5	1
COMP_5_147	COMP2012_ch9_10	1
COMP_5_148	COMP2012_ch9_15	1
COMP_5_149	COMP2012_ch9_19	1
COMP_5_150	COMP2012_ch10_1	1
COMP_5_151	COMP2012_ch10_4	1
COMP_5_152	COMP2012_ch10_7	1
COMP_5_153	COMP2012_ch10_10	1
COMP_5_154	COMP2012_ch10_13	1
COMP_5_155	COMP2012_ch11_1	1
COMP_5_156	COMP2012_ch11_6	1
COMP_5_157	COMP2012_ch11_11	1
COMP_5_158	COMP2012_ch11_17	1
COMP_5_159	COMP2012_ch11_22	1
COMP_5_160	COMP2012_ch12_1	1
COMP_5_161	COMP2012_ch12_16	1
COMP_5_162	COMP2012_ch12_31	1
COMP_5_163	COMP2012_ch12_45	1
COMP_5_164	COMP2012_ch12_60	1
COMP_6_015	COMP2011_ch1_1	1
COMP_6_016	COMP2011_ch1_10	1
COMP_6_017	COMP2011_ch1_19	1
COMP_6_018	COMP2011_ch1_29	1
COMP_6_019	COMP2011_ch1_38	1
COMP_6_020	COMP2011_ch2_1	1
COMP_6_021	COMP2011_ch2_8	1
COMP_6_022	COMP2011_ch2_15	1
COMP_6_023	COMP2011_ch2_23	1
COMP_6_024	COMP2011_ch2_30	1
COMP_6_025	COMP2011_ch3_1	1
COMP_6_026	COMP2011_ch3_8	1
COMP_6_027	COMP2011_ch3_15	1
COMP_6_028	COMP2011_ch3_21	1
COMP_6_029	COMP2011_ch3_28	1
COMP_6_030	COMP2011_ch4_1	1
COMP_6_031	COMP2011_ch4_7	1
COMP_6_032	COMP2011_ch4_14	1
COMP_6_033	COMP2011_ch4_21	1
COMP_6_034	COMP2011_ch4_27	1
COMP_6_035	COMP2011_ch5_1	1
COMP_6_036	COMP2011_ch5_4	1
COMP_6_037	COMP2011_ch5_7	1
COMP_6_038	COMP2011_ch5_11	1
COMP_6_039	COMP2011_ch5_14	1
COMP_6_040	COMP2011_ch6_1	1
COMP_6_041	COMP2011_ch6_12	1
COMP_6_042	COMP2011_ch6_23	1
COMP_6_043	COMP2011_ch6_34	1
COMP_6_044	COMP2011_ch6_45	1
COMP_6_045	COMP2011_ch7_1	1
COMP_6_046	COMP2011_ch7_11	1
COMP_6_047	COMP2011_ch7_21	1
COMP_6_048	COMP2011_ch7_32	1
COMP_6_049	COMP2011_ch7_42	1
COMP_6_050	COMP2011_ch8_1	1
COMP_6_051	COMP2011_ch8_9	1
COMP_6_052	COMP2011_ch8_17	1
COMP_6_053	COMP2011_ch8_25	1
COMP_6_054	COMP2011_ch8_33	1
COMP_6_055	COMP2011_ch9_1	1
COMP_6_056	COMP2011_ch9_3	1
COMP_6_057	COMP2011_ch9_6	1
COMP_6_058	COMP2011_ch9_9	1
COMP_6_059	COMP2011_ch9_11	1
COMP_6_060	COMP2011_ch10_1	1
COMP_6_061	COMP2011_ch10_6	1
COMP_6_062	COMP2011_ch10_11	1
COMP_6_063	COMP2011_ch10_16	1
COMP_6_064	COMP2011_ch10_21	1
COMP_6_065	COMP2011_ch11_1	1
COMP_6_066	COMP2011_ch11_6	1
COMP_6_067	COMP2011_ch11_11	1
COMP_6_068	COMP2011_ch11_16	1
COMP_6_069	COMP2011_ch11_21	1
COMP_6_070	COMP2011_ch12_1	1
COMP_6_071	COMP2011_ch12_27	1
COMP_6_072	COMP2011_ch12_54	1
COMP_6_073	COMP2011_ch12_81	1
COMP_6_074	COMP2011_ch12_107	1
COMP_6_075	COMP2011_ch13_1	1
COMP_6_076	COMP2011_ch13_12	1
COMP_6_077	COMP2011_ch13_23	1
COMP_6_078	COMP2011_ch13_33	1
COMP_6_079	COMP2011_ch13_44	1
COMP_6_080	COMP2011_ch14_1	1
COMP_6_081	COMP2011_ch14_5	1
COMP_6_082	COMP2011_ch14_9	1
COMP_6_083	COMP2011_ch14_13	1
COMP_6_084	COMP2011_ch14_17	1
COMP_6_085	COMP2011_ch15_1	1
COMP_6_086	COMP2011_ch15_5	1
COMP_6_087	COMP2011_ch15_9	1
COMP_6_088	COMP2011_ch15_14	1
COMP_6_089	COMP2011_ch15_18	1
COMP_6_090	COMP2011_ch16_1	1
COMP_6_091	COMP2011_ch16_3	1
COMP_6_092	COMP2011_ch16_6	1
COMP_6_093	COMP2011_ch16_9	1
COMP_6_094	COMP2011_ch16_11	1
COMP_6_095	COMP2011_ch17_1	1
COMP_6_096	COMP2011_ch17_6	1
COMP_6_097	COMP2011_ch17_11	1
COMP_6_098	COMP2011_ch17_15	1
COMP_6_099	COMP2011_ch17_20	1
COMP_6_100	COMP2011_ch18_1	1
COMP_6_101	COMP2011_ch18_4	1
COMP_6_102	COMP2011_ch18_7	1
COMP_6_103	COMP2011_ch18_9	1
COMP_6_104	COMP2011_ch18_12	1
COMP_6_105	COMP2012_ch1_1	1
COMP_6_106	COMP2012_ch1_13	1
COMP_6_107	COMP2012_ch1_25	1
COMP_6_108	COMP2012_ch1_36	1
COMP_6_109	COMP2012_ch1_48	1
COMP_6_110	COMP2012_ch2_1	1
COMP_6_111	COMP2012_ch2_17	1
COMP_6_112	COMP2012_ch2_32	1
COMP_6_113	COMP2012_ch2_47	1
COMP_6_114	COMP2012_ch2_63	1
COMP_6_115	COMP2012_ch3_1	1
COMP_6_116	COMP2012_ch3_27	1
COMP_6_117	COMP2012_ch3_54	1
COMP_6_118	COMP2012_ch3_81	1
COMP_6_119	COMP2012_ch3_107	1
COMP_6_120	COMP2012_ch4_1	1
COMP_6_121	COMP2012_ch4_20	1
COMP_6_122	COMP2012_ch4_39	1
COMP_6_123	COMP2012_ch4_58	1
COMP_6_124	COMP2012_ch4_77	1
COMP_6_125	COMP2012_ch5_1	1
COMP_6_126	COMP2012_ch5_5	1
COMP_6_127	COMP2012_ch5_8	1
COMP_6_128	COMP2012_ch5_11	1
COMP_6_129	COMP2012_ch5_15	1
COMP_6_130	COMP2012_ch6_1	1
COMP_6_131	COMP2012_ch6_13	1
COMP_6_132	COMP2012_ch6_24	1
COMP_6_133	COMP2012_ch6_35	1
COMP_6_134	COMP2012_ch6_47	1
COMP_6_135	COMP2012_ch7_1	1
COMP_6_136	COMP2012_ch7_9	1
COMP_6_137	COMP2012_ch7_17	1
COMP_6_138	COMP2012_ch7_25	1
COMP_6_139	COMP2012_ch7_33	1
COMP_6_140	COMP2012_ch8_1	1
COMP_6_141	COMP2012_ch8_9	1
COMP_6_142	COMP2012_ch8_18	1
COMP_6_143	COMP2012_ch8_27	1
COMP_6_144	COMP2012_ch8_35	1
COMP_6_145	COMP2012_ch9_1	1
COMP_6_146	COMP2012_ch9_5	1
COMP_6_147	COMP2012_ch9_10	1
COMP_6_148	COMP2012_ch9_15	1
COMP_6_149	COMP2012_ch9_19	1
COMP_6_150	COMP2012_ch10_1	1
COMP_6_151	COMP2012_ch10_4	1
COMP_6_152	COMP2012_ch10_7	1
COMP_6_153	COMP2012_ch10_10	1
COMP_6_154	COMP2012_ch10_13	1
COMP_6_155	COMP2012_ch11_1	1
COMP_6_156	COMP2012_ch11_6	1
COMP_6_157	COMP2012_ch11_11	1
COMP_6_158	COMP2012_ch11_17	1
COMP_6_159	COMP2012_ch11_22	1
COMP_6_160	COMP2012_ch12_1	1
COMP_6_161	COMP2012_ch12_16	1
COMP_6_162	COMP2012_ch12_31	1
COMP_6_163	COMP2012_ch12_45	1
COMP_6_164	COMP2012_ch12_60	1
ECON_1_02	ECON1220_ch7_37	1
ECON_1_04	ECON1220_ch7_4	1
ECON_1_06	ECON1220_ch1_11	1
ECON_1_08	ECON1220_ch1_9	1
ECON_1_09	ECON1220_ch7_4	1
ECON_1_10	ECON1220_ch7_60	1
ECON_1_11	ECON1220_ch4_31	1
ECON_1_12	ECON1220_ch4_16	1
ECON_1_13	ECON1220_ch4_27	1
ECON_1_14	ECON1220_ch7_37	1
ECON_1_15	ECON1220_ch7_48	1
ECON_1_16	ECON1220_ch7_49	1
ECON_1_17	ECON1220_ch7_24	1
ECON_1_18	ECON1220_ch7_13	1
ECON_1_19	ECON1220_ch4_38	1
ECON_1_20	ECON1220_ch1_35	1
ECON_1_21	ECON1220_ch1_1	1
ECON_1_22	ECON1220_ch1_25	1
ECON_1_23	ECON1220_ch1_49	1
ECON_1_24	ECON1220_ch2_1	1
ECON_1_25	ECON1220_ch2_13	1
ECON_1_26	ECON1220_ch2_25	1
ECON_1_27	ECON1220_ch3_1	1
ECON_1_28	ECON1220_ch3_34	1
ECON_1_29	ECON1220_ch3_66	1
ECON_1_30	ECON1220_ch4_1	1
ECON_1_31	ECON1220_ch4_46	1
ECON_1_32	ECON1220_ch4_90	1
ECON_1_33	ECON1220_ch5_1	1
ECON_1_34	ECON1220_ch5_26	1
ECON_1_35	ECON1220_ch5_51	1
ECON_1_36	ECON1220_ch6_1	1
ECON_1_37	ECON1220_ch6_13	1
ECON_1_38	ECON1220_ch6_25	1
ECON_1_39	ECON1220_ch7_1	1
ECON_1_40	ECON1220_ch7_39	1
ECON_1_41	ECON1220_ch7_76	1
ECON_1_42	ECON1220_ch8_1	1
ECON_1_43	ECON1220_ch8_36	1
ECON_1_44	ECON1220_ch8_71	1
ECON_1_45	ECON1220_ch9_1	1
ECON_1_46	ECON1220_ch9_22	1
ECON_1_47	ECON1220_ch9_42	1
ECON_1_48	ECON1220_ch10_1	1
ECON_1_49	ECON1220_ch10_25	1
ECON_1_50	ECON1220_ch10_48	1
ECON_1_51	ECON1220_ch11_1	1
ECON_1_52	ECON1220_ch11_32	1
ECON_1_53	ECON1220_ch11_63	1
ECON_2_02	ECON1220_ch7_46	1
ECON_2_04	ECON1220_ch7_7	1
ECON_2_06	ECON1220_ch7_49	1
ECON_2_08	ECON1220_ch7_10	1
ECON_2_09	ECON1220_ch7_24	1
ECON_2_10	ECON1220_ch1_14	1
ECON_2_11	ECON1220_ch4_10	1
ECON_2_12	ECON1220_ch7_75	1
ECON_2_13	ECON1220_ch7_56	1
ECON_2_14	ECON1220_ch7_20	1
ECON_2_15	ECON1220_ch4_24	1
ECON_2_16	ECON1220_ch4_16	1
ECON_2_17	ECON1220_ch4_33	1
ECON_2_18	ECON1220_ch4_40	1
ECON_2_19	ECON1220_ch7_16	1
ECON_2_20	ECON1220_ch7_46	1
ECON_2_21	ECON1220_ch1_1	1
ECON_2_22	ECON1220_ch1_25	1
ECON_2_23	ECON1220_ch1_49	1
ECON_2_24	ECON1220_ch2_1	1
ECON_2_25	ECON1220_ch2_13	1
ECON_2_26	ECON1220_ch2_25	1
ECON_2_27	ECON1220_ch3_1	1
ECON_2_28	ECON1220_ch3_34	1
ECON_2_29	ECON1220_ch3_66	1
ECON_2_30	ECON1220_ch4_1	1
ECON_2_31	ECON1220_ch4_46	1
ECON_2_32	ECON1220_ch4_90	1
ECON_2_33	ECON1220_ch5_1	1
ECON_2_34	ECON1220_ch5_26	1
ECON_2_35	ECON1220_ch5_51	1
ECON_2_36	ECON1220_ch6_1	1
ECON_2_37	ECON1220_ch6_13	1
ECON_2_38	ECON1220_ch6_25	1
ECON_2_39	ECON1220_ch7_1	1
ECON_2_40	ECON1220_ch7_39	1
ECON_2_41	ECON1220_ch7_76	1
ECON_2_42	ECON1220_ch8_1	1
ECON_2_43	ECON1220_ch8_36	1
ECON_2_44	ECON1220_ch8_71	1
ECON_2_45	ECON1220_ch9_1	1
ECON_2_46	ECON1220_ch9_22	1
ECON_2_47	ECON1220_ch9_42	1
ECON_2_48	ECON1220_ch10_1	1
ECON_2_49	ECON1220_ch10_25	1
ECON_2_50	ECON1220_ch10_48	1
ECON_2_51	ECON1220_ch11_1	1
ECON_2_52	ECON1220_ch11_32	1
ECON_2_53	ECON1220_ch11_63	1
ECON_3_02	ECON1220_ch7_7	1
ECON_3_04	ECON1220_ch7_49	1
ECON_3_06	ECON1220_ch7_27	1
ECON_3_08	ECON1220_ch7_60	1
ECON_3_09	ECON1220_ch7_65	1
ECON_3_10	ECON1220_ch7_63	1
ECON_3_11	ECON1220_ch7_12	1
ECON_3_12	ECON1220_ch7_14	1
ECON_3_13	ECON1220_ch7_22	1
ECON_3_14	ECON1220_ch7_28	1
ECON_3_15	ECON1220_ch7_41	1
ECON_3_16	ECON1220_ch7_44	1
ECON_3_17	ECON1220_ch7_71	1
ECON_3_18	ECON1220_ch7_73	1
ECON_3_19	ECON1220_ch1_12	1
ECON_3_20	ECON1220_ch1_44	1
ECON_3_21	ECON1220_ch1_1	1
ECON_3_22	ECON1220_ch1_25	1
ECON_3_23	ECON1220_ch1_49	1
ECON_3_24	ECON1220_ch2_1	1
ECON_3_25	ECON1220_ch2_13	1
ECON_3_26	ECON1220_ch2_25	1
ECON_3_27	ECON1220_ch3_1	1
ECON_3_28	ECON1220_ch3_34	1
ECON_3_29	ECON1220_ch3_66	1
ECON_3_30	ECON1220_ch4_1	1
ECON_3_31	ECON1220_ch4_46	1
ECON_3_32	ECON1220_ch4_90	1
ECON_3_33	ECON1220_ch5_1	1
ECON_3_34	ECON1220_ch5_26	1
ECON_3_35	ECON1220_ch5_51	1
ECON_3_36	ECON1220_ch6_1	1
ECON_3_37	ECON1220_ch6_13	1
ECON_3_38	ECON1220_ch6_25	1
ECON_3_39	ECON1220_ch7_1	1
ECON_3_40	ECON1220_ch7_39	1
ECON_3_41	ECON1220_ch7_76	1
ECON_3_42	ECON1220_ch8_1	1
ECON_3_43	ECON1220_ch8_36	1
ECON_3_44	ECON1220_ch8_71	1
ECON_3_45	ECON1220_ch9_1	1
ECON_3_46	ECON1220_ch9_22	1
ECON_3_47	ECON1220_ch9_42	1
ECON_3_48	ECON1220_ch10_1	1
ECON_3_49	ECON1220_ch10_25	1
ECON_3_50	ECON1220_ch10_48	1
ECON_3_51	ECON1220_ch11_1	1
ECON_3_52	ECON1220_ch11_32	1
ECON_3_53	ECON1220_ch11_63	1
ECON_4_02	ECON1220_ch7_47	1
ECON_4_04	ECON1220_ch7_7	1
ECON_4_06	ECON1220_ch4_17	1
ECON_4_08	ECON1220_ch4_30	1
ECON_4_09	ECON1220_ch7_52	1
ECON_4_10	ECON1220_ch1_22	1
ECON_4_11	ECON1220_ch1_18	1
ECON_4_12	ECON1220_ch1_40	1
ECON_4_13	ECON1220_ch7_24	1
ECON_4_14	ECON1220_ch7_60	1
ECON_4_15	ECON1220_ch1_41	1
ECON_4_16	ECON1220_ch7_66	1
ECON_4_17	ECON1220_ch4_18	1
ECON_4_18	ECON1220_ch1_32	1
ECON_4_19	ECON1220_ch4_38	1
ECON_4_20	ECON1220_ch7_46	1
ECON_4_21	ECON1220_ch1_1	1
ECON_4_22	ECON1220_ch1_25	1
ECON_4_23	ECON1220_ch1_49	1
ECON_4_24	ECON1220_ch2_1	1
ECON_4_25	ECON1220_ch2_13	1
ECON_4_26	ECON1220_ch2_25	1
ECON_4_27	ECON1220_ch3_1	1
ECON_4_28	ECON1220_ch3_34	1
ECON_4_29	ECON1220_ch3_66	1
ECON_4_30	ECON1220_ch4_1	1
ECON_4_31	ECON1220_ch4_46	1
ECON_4_32	ECON1220_ch4_90	1
ECON_4_33	ECON1220_ch5_1	1
ECON_4_34	ECON1220_ch5_26	1
ECON_4_35	ECON1220_ch5_51	1
ECON_4_36	ECON1220_ch6_1	1
ECON_4_37	ECON1220_ch6_13	1
ECON_4_38	ECON1220_ch6_25	1
ECON_4_39	ECON1220_ch7_1	1
ECON_4_40	ECON1220_ch7_39	1
ECON_4_41	ECON1220_ch7_76	1
ECON_4_42	ECON1220_ch8_1	1
ECON_4_43	ECON1220_ch8_36	1
ECON_4_44	ECON1220_ch8_71	1
ECON_4_45	ECON1220_ch9_1	1
ECON_4_46	ECON1220_ch9_22	1
ECON_4_47	ECON1220_ch9_42	1
ECON_4_48	ECON1220_ch10_1	1
ECON_4_49	ECON1220_ch10_25	1
ECON_4_50	ECON1220_ch10_48	1
ECON_4_51	ECON1220_ch11_1	1
ECON_4_52	ECON1220_ch11_32	1
ECON_4_53	ECON1220_ch11_63	1
ECON_5_02	ECON1220_ch7_48	1
ECON_5_04	ECON1220_ch7_21	1
ECON_5_04	ECON1220_ch7_9	1
ECON_5_06	ECON1220_ch7_42	1
ECON_5_08	ECON1220_ch7_13	1
ECON_5_08	ECON1220_ch7_14	1
ECON_5_09	ECON1220_ch7_25	1
ECON_5_10	ECON1220_ch7_52	1
ECON_5_11	ECON1220_ch7_53	1
ECON_5_12	ECON1220_ch7_61	1
ECON_5_12	ECON1220_ch7_62	1
ECON_5_13	ECON1220_ch7_69	1
ECON_5_14	ECON1220_ch1_40	1
ECON_5_15	ECON1220_ch1_12	1
ECON_5_15	ECON1220_ch1_14	1
ECON_5_16	ECON1220_ch4_38	1
ECON_5_16	ECON1220_ch4_41	1
ECON_5_17	ECON1220_ch7_9	1
ECON_5_17	ECON1220_ch7_12	1
ECON_5_18	ECON1220_ch7_56	1
ECON_5_19	ECON1220_ch7_75	1
ECON_5_19	ECON1220_ch7_76	1
ECON_5_20	ECON1220_ch7_66	1
ECON_5_20	ECON1220_ch7_72	1
ECON_5_21	ECON1220_ch1_1	1
ECON_5_22	ECON1220_ch1_25	1
ECON_5_23	ECON1220_ch1_49	1
ECON_5_24	ECON1220_ch2_1	1
ECON_5_25	ECON1220_ch2_13	1
ECON_5_26	ECON1220_ch2_25	1
ECON_5_27	ECON1220_ch3_1	1
ECON_5_28	ECON1220_ch3_34	1
ECON_5_29	ECON1220_ch3_66	1
ECON_5_30	ECON1220_ch4_1	1
ECON_5_31	ECON1220_ch4_46	1
ECON_5_32	ECON1220_ch4_90	1
ECON_5_33	ECON1220_ch5_1	1
ECON_5_34	ECON1220_ch5_26	1
ECON_5_35	ECON1220_ch5_51	1
ECON_5_36	ECON1220_ch6_1	1
ECON_5_37	ECON1220_ch6_13	1
ECON_5_38	ECON1220_ch6_25	1
ECON_5_39	ECON1220_ch7_1	1
ECON_5_40	ECON1220_ch7_39	1
ECON_5_41	ECON1220_ch7_76	1
ECON_5_42	ECON1220_ch8_1	1
ECON_5_43	ECON1220_ch8_36	1
ECON_5_44	ECON1220_ch8_71	1
ECON_5_45	ECON1220_ch9_1	1
ECON_5_46	ECON1220_ch9_22	1
ECON_5_47	ECON1220_ch9_42	1
ECON_5_48	ECON1220_ch10_1	1
ECON_5_49	ECON1220_ch10_25	1
ECON_5_50	ECON1220_ch10_48	1
ECON_5_51	ECON1220_ch11_1	1
ECON_5_52	ECON1220_ch11_32	1
ECON_5_53	ECON1220_ch11_63	1
ECON_6_02	ECON1220_ch7_7	1
ECON_6_04	ECON1220_ch7_49	1
ECON_6_06	ECON1220_ch7_18	1
ECON_6_08	ECON1220_ch7_46	1
ECON_6_09	ECON1220_ch7_63	1
ECON_6_10	ECON1220_ch7_48	1
ECON_6_11	ECON1220_ch7_49	1
ECON_6_12	ECON1220_ch7_26	1
ECON_6_13	ECON1220_ch7_29	1
ECON_6_14	ECON1220_ch4_6	1
ECON_6_15	ECON1220_ch4_40	1
ECON_6_16	ECON1220_ch1_37	1
ECON_6_17	ECON1220_ch7_17	1
ECON_6_18	ECON1220_ch7_19	1
ECON_6_19	ECON1220_ch7_74	1
ECON_6_20	ECON1220_ch1_42	1
ECON_6_20	ECON1220_ch1_45	1
ECON_6_21	ECON1220_ch1_1	1
ECON_6_22	ECON1220_ch1_25	1
ECON_6_23	ECON1220_ch1_49	1
ECON_6_24	ECON1220_ch2_1	1
ECON_6_25	ECON1220_ch2_13	1
ECON_6_26	ECON1220_ch2_25	1
ECON_6_27	ECON1220_ch3_1	1
ECON_6_28	ECON1220_ch3_34	1
ECON_6_29	ECON1220_ch3_66	1
ECON_6_30	ECON1220_ch4_1	1
ECON_6_31	ECON1220_ch4_46	1
ECON_6_32	ECON1220_ch4_90	1
ECON_6_33	ECON1220_ch5_1	1
ECON_6_34	ECON1220_ch5_26	1
ECON_6_35	ECON1220_ch5_51	1
ECON_6_36	ECON1220_ch6_1	1
ECON_6_37	ECON1220_ch6_13	1
ECON_6_38	ECON1220_ch6_25	1
ECON_6_39	ECON1220_ch7_1	1
ECON_6_40	ECON1220_ch7_39	1
ECON_6_41	ECON1220_ch7_76	1
ECON_6_42	ECON1220_ch8_1	1
ECON_6_43	ECON1220_ch8_36	1
ECON_6_44	ECON1220_ch8_71	1
ECON_6_45	ECON1220_ch9_1	1
ECON_6_46	ECON1220_ch9_22	1
ECON_6_47	ECON1220_ch9_42	1
ECON_6_48	ECON1220_ch10_1	1
ECON_6_49	ECON1220_ch10_25	1
ECON_6_50	ECON1220_ch10_48	1
ECON_6_51	ECON1220_ch11_1	1
ECON_6_52	ECON1220_ch11_32	1
ECON_6_53	ECON1220_ch11_63	1
HUMA_1_001	HUMA1678_ch1_1	1
HUMA_1_002	HUMA1678_ch1_2	1
HUMA_1_003	HUMA1678_ch2_1	1
HUMA_1_004	HUMA1678_ch2_2	1
HUMA_1_005	HUMA1678_ch3_1	1
HUMA_1_006	HUMA1678_ch3_2	1
HUMA_1_007	HUMA1678_ch4_1	1
HUMA_1_008	HUMA1678_ch4_2	1
HUMA_1_009	HUMA1678_ch5_1	1
HUMA_1_010	HUMA1678_ch5_2	1
HUMA_1_011	HUMA1678_ch6_1	1
HUMA_1_012	HUMA1678_ch6_2	1
HUMA_1_013	HUMA1678_ch7_1	1
HUMA_1_014	HUMA1678_ch7_2	1
HUMA_1_015	HUMA1678_ch8_1	1
HUMA_1_016	HUMA1678_ch8_2	1
HUMA_1_017	HUMA1678_ch9_1	1
HUMA_1_018	HUMA1678_ch9_2	1
HUMA_1_019	HUMA1678_ch10_1	1
HUMA_1_020	HUMA1678_ch10_2	1
HUMA_1_021	HUMA1678_ch11_1	1
HUMA_1_022	HUMA1678_ch11_2	1
HUMA_1_023	HUMA1678_ch12_1	1
HUMA_1_024	HUMA1678_ch12_2	1
HUMA_1_025	HUMA1678_ch1_1	1
HUMA_1_027	HUMA1678_ch1_1	1
HUMA_1_029	HUMA1678_ch1_1	1
HUMA_1_031	HUMA1678_ch1_1	1
HUMA_2_001	HUMA1678_ch1_3	1
HUMA_2_002	HUMA1678_ch1_4	1
HUMA_2_003	HUMA1678_ch2_3	1
HUMA_2_004	HUMA1678_ch2_4	1
HUMA_2_005	HUMA1678_ch3_3	1
HUMA_2_006	HUMA1678_ch3_4	1
HUMA_2_007	HUMA1678_ch4_3	1
HUMA_2_008	HUMA1678_ch4_4	1
HUMA_2_009	HUMA1678_ch5_3	1
HUMA_2_010	HUMA1678_ch5_4	1
HUMA_2_011	HUMA1678_ch6_3	1
HUMA_2_012	HUMA1678_ch6_4	1
HUMA_2_013	HUMA1678_ch7_3	1
HUMA_2_014	HUMA1678_ch7_4	1
HUMA_2_015	HUMA1678_ch8_3	1
HUMA_2_016	HUMA1678_ch8_4	1
HUMA_2_017	HUMA1678_ch9_3	1
HUMA_2_018	HUMA1678_ch9_4	1
HUMA_2_019	HUMA1678_ch10_3	1
HUMA_2_020	HUMA1678_ch10_4	1
HUMA_2_021	HUMA1678_ch11_3	1
HUMA_2_022	HUMA1678_ch11_4	1
HUMA_2_023	HUMA1678_ch12_3	1
HUMA_2_024	HUMA1678_ch12_4	1
HUMA_2_025	HUMA1678_ch1_3	1
HUMA_2_027	HUMA1678_ch1_3	1
HUMA_2_029	HUMA1678_ch1_3	1
HUMA_2_031	HUMA1678_ch1_3	1
HUMA_3_001	HUMA1678_ch1_5	1
HUMA_3_002	HUMA1678_ch1_6	1
HUMA_3_003	HUMA1678_ch2_5	1
HUMA_3_004	HUMA1678_ch2_6	1
HUMA_3_005	HUMA1678_ch3_5	1
HUMA_3_006	HUMA1678_ch3_6	1
